"local_identifier","date","timestamp","location_long","location_lat","locationsPerDay","net_displacement","max_displecement","total_distance","avgFlight_heightAGL","sdFlight_heightAGL","flight_time","maxFlight_speed","avgFlight_speed","sdFlight_speed","setOffTimeMinute","returnBeforesunsetMinute","numberOfFlighetSegments","avgSegmentDistance","sdSegmentDistance","avgSegmentTime","sdSegmentTime","released_wild","GroundASL","origin","age_release","days_acclim","status","pre_2020","group_release","day_one","day_ten","timefromday1","season","death_date","days_to_death","max_deltaHeight0","repeat.","max_temp","median_temp","deltaHeight0_75","deltaHeight0_50","age_class","net_km","max_km","totdiskm","maxspeedkm","avgspeedkm","avgsegkm","avgseghr","setOffhr","returnhr","flightHr","dayFromDayOne","n_days"
"J71 White",2020-02-26,2020-02-26 04:41:56,35.365306854248,31.3846168518066,32,9872.08601771144,10090.6042071603,16556.9465082274,306,341.881558438006,60.1666666666667,18.6111111111111,13.5185185185185,4.7655960120214,390.666666666667,132.816666666667,3,3272.9637641848,1470.07417957675,1.88020833333333,5.93956486449722,"released",-301,"cat",4,95,"uk","3","14",2020-02-21,2020-03-02,5,"winter",NA,"uk",980,"1",35,32,512.25,335,"subadult",9.87208601771144,10.0906042071603,16.5569465082274,67,48.6666666666667,3.2729637641848,0.0313368055555556,6.51111111111111,2.21361111111111,1.00277777777778,"5",6
"J71 White",2020-02-27,2020-02-27 05:00:50,35.3777503967285,31.4731006622314,28,300.947180218663,784.289916555106,6395.36135111859,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,6395.36135111859,0,0,0,"released",-91,"cat",4,95,"uk","3","14",2020-02-21,2020-03-02,6,"winter",NA,"uk",1143,"1",35,32,326.5,203,"subadult",0.300947180218663,0.784289916555106,6.39536135111859,-Inf,NA,6.39536135111859,0,Inf,Inf,0,"6",6
"J71 White",2020-02-28,2020-02-28 04:40:00,35.376049041748,31.4721183776855,30,289.057835670912,2402.66337578421,13218.1772938808,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,13218.1772938808,0,0,0,"released",-77,"cat",4,95,"uk","3","14",2020-02-21,2020-03-02,7,"winter",NA,"uk",4362,"1",40,33,431.75,223,"subadult",0.289057835670912,2.40266337578421,13.2181772938808,-Inf,NA,13.2181772938808,0,Inf,Inf,0,"7",6
"J71 White",2020-02-29,2020-02-29 04:39:35,35.3759918212891,31.4707527160645,30,232.269250014131,727.752891311153,6059.81837097652,0,0,26.9,13.0555555555556,10.8333333333333,3.14269680527354,570.75,31.2333333333333,1.5,4509.46663351844,2139.53634531916,0.896666666666667,3.84129956856777,"released",99,"cat",4,95,"uk","3","14",2020-02-21,2020-03-02,8,"winter",NA,"uk",705,"1",35,32.5,214,73.5,"subadult",0.232269250014131,0.727752891311153,6.05981837097652,47,39,4.50946663351844,0.0149444444444444,9.5125,0.520555555555556,0.448333333333333,"8",6
"J71 White",2020-03-01,2020-03-01 04:37:19,35.3737907409668,31.4721546173096,30,143.26602340696,619.219266140788,6534.75281597063,25,50,79.4833333333333,16.1111111111111,11.5972222222222,3.38216546163498,330.516666666667,120.266666666667,3,1876.97458073035,1217.48655422704,3.97,10.9242185864316,"released",122,"cat",4,95,"uk","3","14",2020-02-21,2020-03-02,9,"winter",NA,"uk",767,"1",33,32,193.5,79.5,"subadult",0.14326602340696,0.619219266140788,6.53475281597063,58,41.75,1.87697458073035,0.0661666666666667,5.50861111111111,2.00444444444444,1.32472222222222,"9",6
"J75 White",2020-02-24,2020-02-24 04:44:40,35.3719329833984,31.4042816162109,28,1284.70309407374,1301.85463595984,1940.38015693312,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,1940.38015693312,0,0,0,"released",-270,"cat",2,95,"dead","3","14",2020-02-21,2020-03-01,3,"winter",43891,"9",291,"1",35,33,179,167.5,"subadult",1.28470309407374,1.30185463595984,1.94038015693312,-Inf,NA,1.94038015693312,0,Inf,Inf,0,"3",5
"J75 White",2020-02-25,2020-02-25 04:43:34,35.3556747436523,31.4023933410645,32,1078.14620264493,1082.00716143098,1647.66399994537,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,1647.66399994537,0,0,0,"released",-66,"cat",2,95,"dead","3","14",2020-02-21,2020-03-01,4,"winter",43891,"9",150,"1",34,31,61.25,39.5,"subadult",1.07814620264493,1.08200716143098,1.64766399994537,-Inf,NA,1.64766399994537,0,Inf,Inf,0,"4",5
"J75 White",2020-02-26,2020-02-26 04:41:58,35.3574371337891,31.4030418395996,32,3568.06985720609,3568.06985720609,9211.20584170794,147.5,13.4350288425444,39.05,14.4444444444444,12.2222222222222,3.14269680527354,270.883333333333,92.8333333333333,2,2125.20169666348,2018.54280947379,1.2203125,4.80409535264009,"released",-31,"cat",2,95,"dead","3","14",2020-02-21,2020-03-01,5,"winter",43891,"9",887,"1",40,32.5,256.5,245,"subadult",3.56806985720609,3.56806985720609,9.21120584170794,52,44,2.12520169666348,0.0203385416666667,4.51472222222222,1.54722222222222,0.650833333333333,"5",5
"J75 White",2020-02-27,2020-02-27 04:41:28,35.3460273742676,31.4335384368896,33,94.2276594695375,1600.36939586935,6055.30890106058,130,NA,20.0333333333333,10.5555555555556,10.5555555555556,NA,610.666666666667,74.8166666666667,1,4824.03563639682,1761.76207674064,0.607070707070707,3.48735570764581,"released",130,"cat",2,95,"dead","3","14",2020-02-21,2020-03-01,6,"winter",43891,"9",173,"1",44,31,141,124,"subadult",0.0942276594695375,1.60036939586935,6.05530890106058,38,38,4.82403563639682,0.0101178451178451,10.1777777777778,1.24694444444444,0.333888888888889,"6",5
"J75 White",2020-02-28,2020-02-28 04:40:10,35.3456192016602,31.4336528778076,33,2647.52967978429,2654.48866202477,4371.61338408063,106,108.894444302728,39.6,12.2222222222222,11.9444444444444,0.392837100659193,230.666666666667,256.7,2,1064.92511094718,1131.36259963106,1.2,4.79791621435806,"released",66,"cat",2,95,"dead","3","14",2020-02-21,2020-03-01,7,"winter",43891,"9",103,"1",45,39,49,29,"subadult",2.64752967978429,2.65448866202477,4.37161338408063,44,43,1.06492511094718,0.02,3.84444444444444,4.27833333333333,0.66,"7",5
"J75 White",2020-02-29,2020-02-29 04:38:58,35.3558158874512,31.4595851898193,33,193.060596837627,215.68894093573,413.576581149352,141,NA,0,14.7222222222222,14.7222222222222,NA,31.0166666666667,658.183333333333,0.5,219.30052866294,4.63724745460854,0,0,"released",-108,"cat",2,95,"dead","3","14",2020-02-21,2020-03-01,8,"winter",43891,"9",106,"1",43,32,69,61,"subadult",0.193060596837627,0.21568894093573,0.413576581149352,53,53,0.21930052866294,0,0.516944444444444,10.9697222222222,0,"8",5
"J79 White",2020-01-14,2020-01-14 05:12:58,35.3685455322266,31.3945388793945,20,494.690626360331,498.040017695964,811.55371559527,39,NA,30.0666666666667,16.9444444444444,16.9444444444444,NA,422.983333333333,194.8,1,283.336891954182,10.8789983980083,1.50333333333333,6.72311105234937,"released",-304,"cat",2,56,"wild","3","13",2020-01-13,2020-01-23,1,"winter",NA,NA,99,"1",41,35,28,14,"subadult",0.494690626360331,0.498040017695964,0.81155371559527,61,61,0.283336891954182,0.0250555555555556,7.04972222222222,3.24666666666667,0.501111111111111,"1",8
"J79 White",2020-01-15,2020-01-15 05:13:10,35.3637504577637,31.3965587615967,20,256.374112869781,262.893096751067,611.955888150207,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,611.955888150207,0,0,0,"released",-222,"cat",2,56,"wild","3","13",2020-01-13,2020-01-23,2,"winter",NA,NA,33,"1",38,32.5,15.25,10,"subadult",0.256374112869781,0.262893096751067,0.611955888150207,-Inf,NA,0.611955888150207,0,Inf,Inf,0,"2",8
"J79 White",2020-01-16,2020-01-16 05:13:05,35.3653144836426,31.3983421325684,20,146.093993436898,146.093993436898,618.426378191116,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,618.426378191116,0,0,0,"released",-240,"cat",2,56,"wild","3","13",2020-01-13,2020-01-23,3,"winter",NA,NA,117,"1",35,33,26,13,"subadult",0.146093993436898,0.146093993436898,0.618426378191116,-Inf,NA,0.618426378191116,0,Inf,Inf,0,"3",8
"J79 White",2020-01-17,2020-01-17 05:12:24,35.3643264770508,31.3968048095703,20,71.6524724372686,214.488978941433,1023.30481141052,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,1023.30481141052,0,0,0,"released",-241,"cat",2,56,"wild","3","13",2020-01-13,2020-01-23,4,"winter",NA,NA,65,"1",35,32,51.5,42,"subadult",0.0716524724372686,0.214488978941433,1.02330481141052,-Inf,NA,1.02330481141052,0,Inf,Inf,0,"4",8
"J79 White",2020-01-18,2020-01-18 05:12:40,35.3608093261719,31.391695022583,20,94.7663399088471,420.064700296191,1314.95635885403,45,NA,29.8,11.3888888888889,11.3888888888889,NA,423.416666666667,198.616666666667,1,663.806942295839,357.233520614355,1.49,6.66348257294937,"released",-194,"cat",2,56,"wild","3","13",2020-01-13,2020-01-23,5,"winter",NA,NA,85,"1",34,30,32,21.5,"subadult",0.0947663399088471,0.420064700296191,1.31495635885403,41,41,0.663806942295839,0.0248333333333333,7.05694444444444,3.31027777777778,0.496666666666667,"5",8
"J79 White",2020-01-19,2020-01-19 05:12:10,35.3633651733398,31.3945732116699,20,58.6006590082323,631.941240643568,2234.87396947762,113,35.3553390593274,60.0666666666667,15.5555555555556,13.6111111111111,2.74985970461435,93.2166666666667,169.883333333333,2,605.859955942855,354.069846252687,3.00333333333333,9.2440712784557,"released",-234,"cat",2,56,"wild","3","13",2020-01-13,2020-01-23,6,"winter",NA,NA,196,"1",36,33.5,45.75,27.5,"subadult",0.0586006590082324,0.631941240643568,2.23487396947762,56,49,0.605859955942855,0.0500555555555556,1.55361111111111,2.83138888888889,1.00111111111111,"6",8
"J79 White",2020-01-20,2020-01-20 05:12:04,35.3629455566406,31.3946208953857,20,507.030339635171,511.610432039079,2344.55485497602,114,138.592929112563,60.1333333333333,11.6666666666667,10.9722222222222,0.982092751647983,303.216666666667,231.016666666667,2,521.107954518963,263.495959133139,3.00666666666667,9.25433105496307,"released",-216,"cat",2,56,"wild","3","13",2020-01-13,2020-01-23,7,"winter",NA,NA,196,"1",35,31.5,70.5,34.5,"subadult",0.507030339635171,0.511610432039079,2.34455485497602,42,39.5,0.521107954518963,0.0501111111111111,5.05361111111111,3.85027777777778,1.00222222222222,"7",8
"J79 White",2020-01-21,2020-01-21 05:11:06,35.368278503418,31.3927307128906,20,712.812569416701,3380.95392545028,7106.93768390131,120,NA,30.0333333333333,11.1111111111111,11.1111111111111,NA,243.283333333333,382.266666666667,1,3709.94050215374,2727.84869656262,1.50166666666667,6.71565749242437,"released",-314,"cat",2,56,"wild","3","13",2020-01-13,2020-01-23,8,"winter",NA,NA,357,"1",33,29.5,281.25,110,"subadult",0.712812569416701,3.38095392545028,7.10693768390131,40,40,3.70994050215374,0.0250277777777778,4.05472222222222,6.37111111111111,0.500555555555556,"8",8
"J79 White",2020-01-22,2020-01-22 05:10:42,35.3615226745605,31.3899574279785,20,3066.3689563933,3430.53703011848,15350.6482832892,321,266.451996927527,120,16.6666666666667,13.4027777777778,2.60948530945221,303.033333333333,203.766666666667,2,3710.37333201619,2707.11120849089,15,33.0071762532109,"released",-211,"cat",2,56,"wild","3","13",2020-01-13,2020-01-23,9,"winter",NA,NA,727,"1",33,28.5,349.75,297,"subadult",3.0663689563933,3.43053703011848,15.3506482832892,60,48.25,3.71037333201619,0.25,5.05055555555556,3.39611111111111,2,"9",8
"K27",2017-12-15,2017-12-15 03:32:55,35.393741607666,31.4703693389893,31,8474.39560916364,8474.39560916364,8870.79407779435,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,8870.79407779435,0,0,0,"released",-315,"cat",1,184,"caught","0","1",2017-12-15,2017-12-25,0,"winter",43097,"13",76,"1",40,36,25.5,10,"subadult",8.47439560916364,8.47439560916364,8.87079407779435,-Inf,NA,8.87079407779435,0,Inf,Inf,0,"0",9
"K27",2017-12-16,2017-12-16 03:32:22,35.3734283447266,31.3969535827637,34,168.51717733868,299.518987625102,959.594111504957,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,959.594111504957,0,0,0,"released",-331,"cat",1,184,"caught","0","1",2017-12-15,2017-12-25,1,"winter",43097,"13",72,"1",38,34.5,50.25,40,"subadult",0.16851717733868,0.299518987625102,0.959594111504957,-Inf,NA,0.959594111504957,0,Inf,Inf,0,"1",9
"K27",2017-12-17,2017-12-17 03:35:03,35.3728256225586,31.3959331512451,34,81.9150293672841,141.073686505238,498.975805478737,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,498.975805478737,0,0,0,"released",-325,"cat",1,184,"caught","0","1",2017-12-15,2017-12-25,2,"winter",43097,"13",78,"1",40,35,42,37,"subadult",0.0819150293672841,0.141073686505238,0.498975805478737,-Inf,NA,0.498975805478737,0,Inf,Inf,0,"2",9
"K27",2017-12-18,2017-12-18 03:36:02,35.3720092773438,31.3954658508301,35,139.297250264559,143.412216038067,818.311290950629,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,818.311290950629,0,0,0,"released",-320,"cat",1,184,"caught","0","1",2017-12-15,2017-12-25,3,"winter",43097,"13",45,"1",37,35,17.5,7,"subadult",0.139297250264559,0.143412216038067,0.818311290950629,-Inf,NA,0.818311290950629,0,Inf,Inf,0,"3",9
"K27",2017-12-19,2017-12-19 03:35:10,35.3706130981445,31.3959331512451,33,14.6141755343732,48.3442945682857,450.600879250679,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,450.600879250679,0,0,0,"released",-302,"cat",1,184,"caught","0","1",2017-12-15,2017-12-25,4,"winter",43097,"13",31,"1",37,35,20,10,"subadult",0.0146141755343732,0.0483442945682857,0.450600879250679,-Inf,NA,0.450600879250679,0,Inf,Inf,0,"4",9
"K27",2017-12-20,2017-12-20 03:36:26,35.370677947998,31.3958778381348,33,142.254926159538,142.254926159538,845.758753089652,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,845.758753089652,0,0,0,"released",-302,"cat",1,184,"caught","0","1",2017-12-15,2017-12-25,5,"winter",43097,"13",117,"1",36,35,22,14,"subadult",0.142254926159538,0.142254926159538,0.845758753089652,-Inf,NA,0.845758753089652,0,Inf,Inf,0,"5",9
"K27",2017-12-21,2017-12-21 03:36:47,35.3744430541992,31.3960838317871,33,107.674906507592,131.186823629591,660.231516545711,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,660.231516545711,0,0,0,"released",-338,"cat",1,184,"caught","0","1",2017-12-15,2017-12-25,6,"winter",43097,"13",70,"1",37,35,39,32,"subadult",0.107674906507592,0.131186823629591,0.660231516545711,-Inf,NA,0.660231516545711,0,Inf,Inf,0,"6",9
"K27",2017-12-22,2017-12-22 03:37:00,35.3734512329102,31.3963661193848,33,132.495660046848,222.32904026778,887.92001174181,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,887.92001174181,0,0,0,"released",-332,"cat",1,184,"caught","0","1",2017-12-15,2017-12-25,7,"winter",43097,"13",206,"1",37,35,28,13,"subadult",0.132495660046848,0.22232904026778,0.88792001174181,-Inf,NA,0.88792001174181,0,Inf,Inf,0,"7",9
"K27",2017-12-23,2017-12-23 03:37:40,35.3760681152344,31.3975524902344,33,253.411115155688,306.934246735793,794.801407201948,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,794.801407201948,0,0,0,"released",-343,"cat",1,184,"caught","0","1",2017-12-15,2017-12-25,8,"winter",43097,"13",78,"1",37,35,23,11,"subadult",0.253411115155688,0.306934246735793,0.794801407201948,-Inf,NA,0.794801407201948,0,Inf,Inf,0,"8",9
"K27",2017-12-24,2017-12-24 03:38:28,35.3735466003418,31.3970642089844,33,114.504679492806,151.169577475196,643.240434593325,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,643.240434593325,0,0,0,"released",-331,"cat",1,184,"caught","0","1",2017-12-15,2017-12-25,9,"winter",43097,"13",85,"1",35,32,16,11,"subadult",0.114504679492806,0.151169577475196,0.643240434593325,-Inf,NA,0.643240434593325,0,Inf,Inf,0,"9",9
"K28",2018-02-21,2018-02-21 04:50:45,35.3626937866211,31.4003257751465,32,1273.55459519474,1273.55459519474,3557.02979564674,238,NA,19.6666666666667,13.8888888888889,13.8888888888889,NA,434.316666666667,241.1,1,1680.27442006228,1143.73179202311,0.614583333333333,3.47660834083386,"released",-172,"cat",2,251,"caught","0","2",2018-02-21,2018-03-03,0,"winter",43190,"39",530,"1",37,33,430.25,224,"subadult",1.27355459519474,1.27355459519474,3.55702979564674,50,50,1.68027442006228,0.0102430555555556,7.23861111111111,4.01833333333333,0.327777777777778,"0",9
"K28",2018-02-22,2018-02-22 04:50:34,35.3484916687012,31.399299621582,32,243.736521400228,1316.71844281786,4994.70637380944,105.333333333333,48.6449723335653,60.4,9.44444444444444,8.14814814814815,2.00949392724173,194.616666666667,183.033333333333,3,766.715610850062,406.490023615657,1.8875,5.96266610643043,"released",95,"cat",2,251,"caught","0","2",2018-02-21,2018-03-03,1,"winter",43190,"39",190,"1",40,33.5,119.5,72.5,"subadult",0.243736521400228,1.31671844281786,4.99470637380944,34,29.3333333333333,0.766715610850062,0.0314583333333333,3.24361111111111,3.05055555555556,1.00666666666667,"1",9
"K28",2018-02-23,2018-02-23 04:48:35,35.3473281860352,31.3992195129395,32,4544.44849524832,7347.95047179171,30048.6973361152,263.363636363636,162.986669839759,219.15,15.8333333333333,10.3282828282828,4.06129385099228,54.2,244.966666666667,4,4870.32564015053,6142.40149835972,41.8447916666667,69.5359966393596,"released",197,"cat",2,251,"caught","0","2",2018-02-21,2018-03-03,2,"winter",43190,"39",440,"1",35,29,162.75,122.5,"subadult",4.54444849524832,7.34795047179171,30.0486973361152,57,37.1818181818182,4.87032564015053,0.697413194444444,0.903333333333333,4.08277777777778,3.6525,"2",9
"K28",2018-02-24,2018-02-24 04:46:33,35.3189926147461,31.3661975860596,32,11713.7223679284,11713.7223679284,12775.9691023559,386.25,484.420874171761,75,19.7222222222222,13.1944444444444,5.03332515738033,593.583333333333,32.4,0.5,1877.17342193414,4041.81611198753,9.375,25.2008064387093,"released",124,"cat",2,251,"caught","0","2",2018-02-21,2018-03-03,3,"winter",43190,"39",922,"1",39,36,63.25,43,"subadult",11.7137223679284,11.7137223679284,12.7759691023559,71,47.5,1.87717342193414,0.15625,9.89305555555556,0.54,1.25,"3",9
"K28",2018-02-25,2018-02-25 04:46:29,35.3814086914062,31.4685878753662,32,3124.11169848163,5575.25201270481,12399.3957773939,182.333333333333,126.697803190637,59.4,14.7222222222222,11.5740740740741,3.34872987407873,214.183333333333,188.483333333333,3,1635.41411536936,1793.94872263566,1.85625,5.86400347359645,"released",144,"cat",2,251,"caught","0","2",2018-02-21,2018-03-03,4,"winter",43190,"39",192,"1",36,32.5,147.75,76.5,"subadult",3.12411169848163,5.57525201270481,12.3993957773939,53,41.6666666666667,1.63541411536936,0.0309375,3.56972222222222,3.14138888888889,0.99,"4",9
"K28",2018-02-26,2018-02-26 04:44:19,35.3901023864746,31.492712020874,32,310.933306930018,454.742115949761,2787.81537778694,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,2787.81537778694,0,0,0,"released",8,"cat",2,251,"caught","0","2",2018-02-21,2018-03-03,5,"winter",43190,"39",674,"1",39,33,100.5,82,"subadult",0.310933306930018,0.454742115949761,2.78781537778694,-Inf,NA,2.78781537778694,0,Inf,Inf,0,"5",9
"K28",2018-02-27,2018-02-27 04:44:00,35.3879051208496,31.4948654174805,32,3910.25496236835,8741.74356148714,18875.0232274358,46,39.9499687108764,59.8666666666667,13.8888888888889,11.4814814814815,2.3624723744765,294.566666666667,352.416666666667,1,4623.00369822565,2319.52761432245,5.6125,17.7291889206739,"released",143,"cat",2,251,"caught","0","2",2018-02-21,2018-03-03,6,"winter",43190,"39",343,"1",35,33,114.75,74.5,"subadult",3.91025496236835,8.74174356148714,18.8750232274358,50,41.3333333333333,4.62300369822565,0.0935416666666667,4.90944444444444,5.87361111111111,0.997777777777778,"6",9
"K28",2018-02-28,2018-02-28 04:42:35,35.386848449707,31.5295124053955,33,6160.32165844149,6184.21117889059,8913.75396601016,119.25,103.696271228365,79.9833333333333,17.2222222222222,12.8472222222222,2.97775532053444,73.6166666666667,454.466666666667,2,1689.92821870678,1134.61016007394,6.06414141414141,17.6839892085072,"released",-7,"cat",2,251,"caught","0","2",2018-02-21,2018-03-03,7,"winter",43190,"39",429,"1",37,33,65,43,"subadult",6.16032165844149,6.18421117889059,8.91375396601016,62,46.25,1.68992821870678,0.101069023569024,1.22694444444444,7.57444444444444,1.33305555555556,"7",9
"K28",2018-03-01,2018-03-01 04:41:39,35.3881568908691,31.474458694458,33,16544.6940522939,22194.6206414351,38692.3480535459,208.363636363636,116.421881729572,219.816666666667,16.6666666666667,10.6565656565657,3.18239933765896,194.083333333333,216.166666666667,2,6335.60304470354,7676.40253838729,36.9419191919192,53.3799929555794,"released",-44,"cat",2,251,"caught","0","2",2018-02-21,2018-03-03,8,"winter",43190,"39",600,"1",38,36,437,318,"subadult",16.5446940522939,22.1946206414351,38.6923480535459,60,38.3636363636364,6.33560304470354,0.615698653198653,3.23472222222222,3.60277777777778,3.66361111111111,"8",9
"K28",2018-03-02,2018-03-02 03:06:36,35.3311805725098,31.3338966369629,35,714.910637859342,768.789319944027,2262.01897776023,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,2262.01897776023,0,0,0,"released",253,"cat",2,251,"caught","0","2",2018-02-21,2018-03-03,9,"winter",43190,"39",149,"1",40,36,46.5,27,"subadult",0.714910637859342,0.768789319944027,2.26201897776023,-Inf,NA,2.26201897776023,0,Inf,Inf,0,"9",9
"K39",2018-06-13,2018-06-13 05:30:53,35.4440574645996,30.4674034118652,62,76327.5251240911,76425.1343047955,145814.37537787,574.653846153846,357.985468119329,257.25,22.7777777777778,14.732905982906,4.25388766940238,352.733333333333,112.85,4,24978.708201335,33084.5618956768,40.139247311828,53.6840105443968,"wild",1012,"wild",12,NA,"wild","2","5",2018-06-13,2018-06-23,0,"summer",2018,NA,1086,"4",38,35,625.75,307,"adult",76.3275251240911,76.4251343047955,145.81437537787,82,53.0384615384615,24.978708201335,0.668987455197133,5.87888888888889,1.88083333333333,4.2875,"0",9
"K39",2018-06-14,2018-06-14 03:13:29,34.7662963867188,30.8295383453369,79,76345.6018716928,76451.2920869473,116939.199458795,459.736842105263,288.269133913521,188.116666666667,21.6666666666667,14.1081871345029,4.54513539089965,283.416666666667,194.233333333333,3,24581.5473932356,41979.6370343373,36.7508438818565,70.0767417603442,"wild",495,"wild",12,NA,"wild","2","5",2018-06-13,2018-06-23,1,"summer",2018,NA,724,"4",44,37,620.5,557,"adult",76.3456018716928,76.4512920869473,116.939199458795,78,50.7894736842105,24.5815473932356,0.612514064697609,4.72361111111111,3.23722222222222,3.13527777777778,"1",9
"K39",2018-06-15,2018-06-15 03:50:33,35.4694633483887,30.4614124298096,65,2557.60447224099,77129.7624807848,207589.317831449,622.323529411765,384.820046144219,357.266666666667,24.7222222222222,15.8986928104575,4.98222561979019,263.2,93.65,6,74296.8733436776,89225.8630886003,106.826153846154,126.575026230919,"wild",1217,"wild",12,NA,"wild","2","5",2018-06-13,2018-06-23,2,"summer",2018,NA,2104,"4",44,37,1003,974,"adult",2.55760447224099,77.1297624807848,207.589317831449,89,57.2352941176471,74.2968733436775,1.7804358974359,4.38666666666667,1.56083333333333,5.95444444444444,"2",9
